"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"China";"";"";"557884";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Mongolia";"";"";"1516";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Bangladesh";"";"";"3931";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"India";"";"";"324671";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Nepal";"";"";"4333";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Pakistan";"";"";"57175";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Cambodia";"";"";"2601";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Indonesia";"";"";"94369";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Lao People's Democratic Republic";"";"";"161";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Myanmar";"";"";"14695";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Philippines";"";"";"41126";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Thailand";"";"";"21302";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Viet Nam";"";"";"22981";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Iraq";"";"";"18891";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Jordan";"";"";"4359";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Lebanon";"";"";"3535";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Saudi Arabia";"";"";"1912";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Syrian Arab Republic";"";"";"10284";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Turkey";"";"";"47886";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Yemen";"";"";"6083";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Argentina";"";"";"35397";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Belize";"";"";"142";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Bolivia";"";"";"5896";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Brazil";"";"";"156732";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Chile";"";"";"14282";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Colombia";"";"";"31676";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Costa Rica";"";"";"2674";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Dominican Republic";"";"";"6263";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Ecuador";"";"";"8309";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"El Salvador";"";"";"3735";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"French Guiana";"";"";"153";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Grenada";"";"";"38";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Guadeloupe";"";"";"448";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Guatemala";"";"";"5997";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Guyana";"";"";"216";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Haiti";"";"";"4149";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Honduras";"";"";"3353";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2005";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Jamaica";"";"";"1388";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
