"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"China";"";"";"453029";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Mongolia";"";"";"1358";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Bangladesh";"";"";"33208";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"India";"";"";"28843";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Nepal";"";"";"3281";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Pakistan";"";"";"49088";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Cambodia";"";"";"2157";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Indonesia";"";"";"86219";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Lao People's Democratic Republic";"";"";"1187";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Myanmar";"";"";"12956";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Philippines";"";"";"37283";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Thailand";"";"";"19417";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2000";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Viet Nam";"";"";"19263";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
