"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"China";"";"";"59011";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Mongolia";"";"";"158";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Bangladesh";"";"";"41948";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"India";"";"";"340002";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Nepal";"";"";"4799";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Pakistan";"";"";"60657";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Cambodia";"";"";"2761";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Indonesia";"";"";"97706";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Lao People's Democratic Republic";"";"";"1809";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Myanmar";"";"";"15554";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Philippines";"";"";"42886";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Thailand";"";"";"2204";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Viet Nam";"";"";"24565";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Iraq";"";"";"19623";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Jordan";"";"";"4655";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Lebanon";"";"";"3615";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
"2007";"";"urban_population_countries";"Urban population – Countries";"1000";"";"";"Saudi Arabia";"";"";"20094";"Table 6 Urban population, proportion of urban population living in slum area and urban slum population";"Slum dwellers"
