"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"New Zealand";"Auckland";;2400;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Denmark";"Copenhagen";;2700;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Finland";"Helsinki";;2400;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Netherlands";"Amsterdam";;2500;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Russia";"Moscow";;3600;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Russia";"St. Petersburg";;4100;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Mexico";"Guadalajara";;6500;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Colombia";"Medellin";;19700;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Brazil";"Sao Paulo";;6500;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Brazil";"Brasilia";;3600;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
2013;;"urban_agglomeration_population_density";"Urban agglomeration population density";"n";;;"Guyana";"Gerogetown";;1900;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
