"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"United States";"Phoenix, AZ";;4044000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Greece";"Athens";;3510000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Belgium";"Brussels";;1944000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"New Zealand";"Auckland";;1310000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Denmark";"Copenhagen";;1218000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Finland";"Helsinki";;1159000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Netherlands";"Amsterdam";;1050000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Russia";"Moscow";;15788000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Russia";"St. Petersburg";;4899000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Mexico";"Guadalajara";;4567000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Colombia";"Medellin";;3732000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Brazil";"Sao Paulo";;20568000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Brazil";"Brasilia";;2394000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
"2013";;"population_estimate_urban_agglomerations";"Population estimate of urban agglomeration";"n";;;"Guyana";"Gerogetown";;135000;"Table 5 Population Density of Urban Agglomerations in Selected Cities";"Slum dwellers"
