year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description;category
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Malaysia;Kuala Lumpurﾠ;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Mexico;Guadalajara ;;400;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Mexico;Mexico City;;321;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Morocco;Casablanca;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Nigeria;Abuja ;;178;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Nigeria;Lagos;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Philippines;Manila;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Rwanda;Kigali ;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Senegal;Dakar ;;69;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Singapore;Singapore ;;307;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;South Africa;Cape Town;;483;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;South Africa;Johannesburg;;193;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Thailand;Bangkok ;;165;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;United Republic of Tanzania;Dar es Salaam;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;United Republic of Tanzania;Dodoma;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Zambia;;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;land_allocated_to_street_index;Land allocated to street index;index;sub_urban;;Zimbabwe;Harare;;;Table 2: Composite Street Connectivity Index ;Public spaces
