year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2000;;urban_population_share_national;Share in national urban population;p;;;China;Qinhuangdao;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Qiqihaer;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Quanzhou;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Rizhao;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shanghai;;3,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shantou;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shaoguan;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shaoxing;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shenyang;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shenzhen;;1,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shijiazhuang;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Shiyan;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Suzhou, Jiangsu;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taian, Shandong;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taichung;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Tainan;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taipei;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taiyuan, Shanxi;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taizhou, Jiangsu;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Taizhou, Zhejiang;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Tangshan, Hebei;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Tianjin;;1,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Ürümqi (Wulumqi);;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Weifang;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Weihai;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Wenzhou;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Wuhan;;1,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Wuhu, Anhui;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Wuxi, Jiangsu;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xiamen;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xi'an, Shaanxi;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xiangtan, Hunan;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xiangyang;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xianyang, Shaanxi;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xining;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xinxiang;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Xuzhou;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yancheng, Jiangsu;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yangzhou;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yantai;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yichang;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yinchuan;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yingkou;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yiwu;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yiyang, Hunan;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Yueyang;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zaozhuang;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhangjiakou;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhanjiang;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhengzhou;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhenjiang, Jiangsu;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhongshan;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhuhai;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zhuzhou;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zibo;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zigong;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China;Zunyi;;0,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;China, Hong Kong SAR;Hong Kong;;100,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Democratic People’s Republic of Korea;P'yongyang;;20,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Georgia;Tbilisi;;44,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Agra;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Ahmadabad;;1,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Aligarh;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Allahabad;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Amritsar;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Asansol;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Aurangabad;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Bangalore;;1,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Bareilly;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Bhopal;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Bhubaneswar;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Chandigarh;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Chennai (Madras);;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Coimbatore;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Delhi;;5,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Dhanbad;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Durg-Bhilainagar;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Guwahati (Gauhati);;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Gwalior;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Hubli-Dharwad;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Hyderabad;;1,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Indore;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Jabalpur;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Jaipur;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Jalandhar;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Jamshedpur;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Jodhpur;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Kanpur;;0,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Kochi (Cochin);;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Kolkata (Calcutta);;4,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Kota;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Kozhikode (Calicut);;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Lucknow;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Ludhiana;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Madurai;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Meerut;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Moradabad;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Mumbai (Bombay);;5,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Mysore;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Nagpur;;0,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Nashik;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Patna;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Pune (Poona);;1,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Raipur;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Rajkot;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Ranchi;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Salem;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Solapur;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Srinagar;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Surat;;0,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Thiruvananthapuram;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Tiruchirappalli;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Tiruppur;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Vadodara;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Varanasi (Benares);;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Vijayawada;;0,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Visakhapatnam;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;India;Warangal;;0,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Bandar Lampung;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Bandung;;2,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Batam;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Bogor;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Denpasar;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Jakarta;;9,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Malang;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Medan;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Padang;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Palembang;;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Pekan Baru;;0,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Samarinda;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Semarang;;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Surabaya;;2,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Indonesia;Ujung Pandang;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Ahvaz;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Esfahan;;3,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Karaj;;2,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Kermanshah;;1,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Mashhad;;5,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Qom;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Shiraz;;2,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Tabriz;;3,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iran (Islamic Republic of);Tehran;;16,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Al-Basrah (Basra);;4,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Al-Mawsil (Mosul);;6,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Baghdad;;32,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Irbil (Erbil);;4,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Najaf;;3,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Iraq;Sulaimaniya;;3,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Israel;Hefa (Haifa);;16,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Israel;Jerusalem;;12,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Israel;Tel Aviv-Yafo (Tel Aviv-Jaffa);;49,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Fukuoka-Kitakyushu;;2,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Hiroshima;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Kyoto;;1,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Nagoya;;3,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Osaka-Kobe;;11,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Sapporo;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Sendai;;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Japan;Tokyo;;34,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Jordan;Amman;;26,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Kazakhstan;Almaty;;13,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Kuwait;Al Kuwayt (Kuwait City);;70,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Kyrgyzstan;Bishkek;;43,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Lao People's Democratic Republic  ;Vientiane;;37,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Lebanon;Bayrut (Beirut);;46,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Malaysia;Johore Bahru;;4,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Malaysia;Klang;;4,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Malaysia;Kuala Lumpur;;9,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Mongolia;Ulaanbaatar;;55,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
