year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description;category
2013;;street_density_index;Street density index;index;sub_urban;;Philippines;Manila;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Rwanda;Kigali ;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Senegal;Dakar ;;84;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Singapore;Singapore ;;236;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;South Africa;Cape Town;;383;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;South Africa;Johannesburg;;197;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Thailand;Bangkok ;;148;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;United Republic of Tanzania;Dar es Salaam;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;United Republic of Tanzania;Dodoma;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Zambia;;;;Table 2: Composite Street Connectivity Index ;Public spaces
2013;;street_density_index;Street density index;index;sub_urban;;Zimbabwe;Harare;;;Table 2: Composite Street Connectivity Index ;Public spaces
